,uniq_id,product_name,main_category,tokenized_description,cleaned_description,nb_tokens,nb_char
54,7e6ae1b372e8e0b509b83ba3658b8107,JRB 1033 Smallest Mobile Powered By OTG Enabled Android Smart Phone Portable 1033 USB Fan,Computers,"['android', 'smart', 'phone', 'fan', 'system', 'android', 'smart', 'phone', 'plastic', 'android', 'smart', 'phone', 'fan', 'fan', 'system', 'android', 'smart', 'phone', 'plastic', 'name', 'android', 'smart', 'phone', 'micro', 'fan']",android smart phone fan system android smart phone plastic android smart phone fan fan system android smart phone plastic name android smart phone micro fan,25,156
55,e2ae2af58ac50adf4881751ae84a9d8a,JRB 1042 Smallest Mobile Powered By OTG Enabled Android Smart Phone Portable 1042 USB Fan,Computers,"['android', 'smart', 'phone', 'fan', 'system', 'android', 'smart', 'phone', 'plastic', 'android', 'smart', 'phone', 'fan', 'fan', 'system', 'android', 'smart', 'phone', 'plastic', 'name', 'android', 'smart', 'phone', 'micro', 'fan']",android smart phone fan system android smart phone plastic android smart phone fan fan system android smart phone plastic name android smart phone micro fan,25,156
56,24e85c590481a7cedfe66597f253f2b2,Borse N16 Make Up And Jewellery Vanity Case,Beauty and Personal Care,"['make', 'case', 'make', 'case']",make case make case,4,19
57,5e84d36ad6db970548498829db8b15de,RYTHMX FB NAIL POLISHES BLACK LIPSTICKS IMPORTANT COMBO 51,Beauty and Personal Care,"['nail', 'polish', 'black', 'lipstick', 'content', 'content', 'nail', 'polish', 'lipstick', 'organic', 'trait', 'use', 'lipstick', 'return']",nail polish black lipstick content content nail polish lipstick organic trait use lipstick return,14,97
58,3c4604dba348a99a2dfbbc2cd3928101,RYTHMX FB NAIL POLISHES BLACK LIPSTICKS IMPORTANT COMBO 60,Beauty and Personal Care,"['nail', 'polish', 'black', 'lipstick', 'hour', 'stay', 'made', 'india', 'soft', 'smooth', 'nail', 'polish', 'black', 'lipstick', 'come', 'vivid', 'shade', 'ultra', 'glide', 'nail', 'polish', 'black', 'lipstick', 'content', 'content', 'nail', 'polish', 'lipstick', 'organic', 'trait', 'use', 'lipstick', 'return']",nail polish black lipstick hour stay made india soft smooth nail polish black lipstick come vivid shade ultra glide nail polish black lipstick content content nail polish lipstick organic trait use lipstick return,33,213
59,0abfcbe0e17dd50c4cf5fb1d6037d514,Brillare Science Dandruff Control Shampoo & Intenso Creme Combo,Beauty and Personal Care,"['dandruff', 'control', 'shampoo', 'content', 'dandruff', 'control', 'shampoo', 'dandruff', 'control', 'men', 'organic', 'trait']",dandruff control shampoo content dandruff control shampoo dandruff control men organic trait,12,92
60,4a1b23dacd7d2a9ec7414f7159f25a48,"Mars Queen Eye Liner, Lip Gloss, EyeLiner",Beauty and Personal Care,"['queen', 'eye', 'liner', 'lip', 'gloss', 'queen', 'eye', 'liner', 'lip', 'gloss', 'queen', 'eye', 'liner', 'lip', 'gloss', 'content', 'content', 'queen', 'eye', 'liner', 'lip', 'gloss', 'organic', 'trait']",queen eye liner lip gloss queen eye liner lip gloss queen eye liner lip gloss content content queen eye liner lip gloss organic trait,24,133
61,95330f6f0f44d17b918feec36bedcdef,RYTHMX FB NAIL POLISHES BLACK LIPSTICKS IMPORTANT COMBO 47,Beauty and Personal Care,"['nail', 'polish', 'black', 'lipstick', 'content', 'content', 'nail', 'polish', 'lipstick', 'organic', 'trait', 'use', 'lipstick', 'return']",nail polish black lipstick content content nail polish lipstick organic trait use lipstick return,14,97
62,66a5a21ea332aefcc7b90dbad94053aa,Aroma Care Intense Color Nail Polish Combo 175057 49.5 ml,Beauty and Personal Care,"['aroma', 'nail', 'polish', 'nail', 'polish', 'trait', 'shade', 'organic', 'use', 'return', 'trait', 'return', 'may', 'actual', 'shade', 'due', 'monitor', 'resolution', 'well', 'screen', 'nail', 'polish']",aroma nail polish nail polish trait shade organic use return trait return may actual shade due monitor resolution well screen nail polish,22,137
63,f4e7f269319ba9cf5507a9e2febacbf5,KOHL Wine Bag Yellow,Baby Care,"['kohl', 'wine', 'bag', 'yellow', 'bit', 'kohl', 'wine', 'bag', 'yellow', 'yellow', 'kohl', 'cover', 'wine', 'bag', 'name', 'wine', 'bag', 'yellow', 'yellow', 'content', 'cover', 'bit']",kohl wine bag yellow bit kohl wine bag yellow yellow kohl cover wine bag name wine bag yellow yellow content cover bit,22,118
64,80e9cb3d2d7f9ff7bc497c34df366d03,Shopmania Happy Birthday Gift For Starting Letter Q Ceramic Mug,Kitchen Dining,"['birthday', 'letter', 'mug', 'mug', 'mug', 'freezer', 'safe', 'safe', 'weight', 'height', 'depth', 'mug']",birthday letter mug mug mug freezer safe safe weight height depth mug,12,69
65,2baa415ebcc4fe563ce13b50e60efc1c,Shopmania Happy Birthday Gift For Starting Letter G Ceramic Mug,Kitchen Dining,"['birthday', 'letter', 'mug', 'mug', 'birthday', 'letter', 'mug', 'mug', 'mug', 'freezer', 'safe', 'safe', 'weight', 'height', 'depth', 'mug']",birthday letter mug mug birthday letter mug mug mug freezer safe safe weight height depth mug,16,93
66,903d63e2b71d692ccd628e1de516516e,CHHOTE JANAB COZY MATTRESS PROTECTOR(SET OF 2),Baby Care,"['mattress', 'protector', 'mattress', 'waterproof', 'name', 'mattress', 'protector', 'pattern', 'plain', 'soft', 'waterproof', 'colour', 'may', 'mattress']",mattress protector mattress waterproof name mattress protector pattern plain soft waterproof colour may mattress,14,112
67,707b160df4c4dece6cde52b222ce624b,Prime Printed 4 Seater Table Cover,Home Furnishing,"['prime', 'seater', 'cover', 'prime', 'seater', 'cover', 'prime', 'center', 'cover', 'seater', 'prime', 'seater', 'cover', 'content', 'prime', 'cover', 'name', 'weight', 'seater']",prime seater cover prime seater cover prime center cover seater prime seater cover content prime cover name weight seater,19,121
68,ed9817e8960a6a0d509061c54cfe5ac1,SKI WINNER GIFT SET SKYBLUE02 2 Containers Lunch Box,Kitchen Dining,"['winner', 'lunch', 'low', 'name', 'winner', 'lunch', 'lunch', 'plastic', 'lunch']",winner lunch low name winner lunch lunch plastic lunch,9,54
69,5a7a1287fef0d986a5e237797beee286,GAYATRI CREATIONS ORANGE KIDS SET 2 Containers Lunch Box,Kitchen Dining,"['creation', 'kid', 'lunch', 'name', 'kid', 'lunch', 'lunch', 'plastic', 'lunch', 'lunch']",creation kid lunch name kid lunch lunch plastic lunch lunch,10,59
70,9ba898ecb77ab5a6799c8b047c6b6008,Caffeine Handmade Tribal Print Influenced Katori Bowl (Set of 2) Stoneware Bowl Set,Kitchen Dining,"['tribal', 'print', 'bowl', 'bowl', 'tip', 'bottom', 'fine', 'dessert', 'bowl', 'used', 'fruit', 'custard', 'snack', 'note', 'tribal', 'print', 'bowl', 'bowl', 'green', 'tribal', 'print', 'bowl', 'perfect', 'tribal', 'art', 'time', 'work', 'cute', 'perfect', 'finish', 'hand', 'art', 'field', 'enough', 'give', 'sweet', 'touch', 'love', 'food', 'love', 'kitchen', 'love', 'modern', 'approach', 'dessert', 'bowl', 'guest', 'get', 'fine', 'tip', 'bottom', 'fine', 'dessert', 'bowl', 'used', 'fruit', 'custard', 'snack', 'note', 'tribal', 'print', 'bowl', 'bowl', 'green', 'bowl', 'name', 'tribal', 'print', 'bowl', 'bowl', 'ice', 'cream', 'bowl', 'bowl', 'fruit', 'bowl', 'bowl', 'bowl', 'bowl', 'bowl', 'freezer', 'safe', 'safe', 'green', 'bowl']",tribal print bowl bowl tip bottom fine dessert bowl used fruit custard snack note tribal print bowl bowl green tribal print bowl perfect tribal art time work cute perfect finish hand art field enough give sweet touch love food love kitchen love modern approach dessert bowl guest get fine tip bottom fine dessert bowl used fruit custard snack note tribal print bowl bowl green bowl name tribal print bowl bowl ice cream bowl bowl fruit bowl bowl bowl bowl bowl freezer safe safe green bowl,85,489
71,f2658bad8c2b7d5b08984c6ac34267f7,Prime Printed 8 Seater Table Cover,Home Furnishing,"['prime', 'seater', 'cover', 'prime', 'seater', 'cover', 'prime', 'cover', 'seater', 'prime', 'seater', 'cover', 'content', 'prime', 'cover', 'name', 'weight', 'seater']",prime seater cover prime seater cover prime cover seater prime seater cover content prime cover name weight seater,18,114
72,afc3ebd18df498dd87abb7ad7536b5c7,Garnet Traveller 1500 ml Bottle,Kitchen Dining,"['garnet', 'stylish', 'look', 'glass', 'cap', 'garnet', 'plastic', 'content', 'pink', 'blue']",garnet stylish look glass cap garnet plastic content pink blue,10,62
73,141d2b743c477043041faddf9233c8ad,Vitamins Solid Baby Girl's Basic Shorts,Baby Care,"['vitamin', 'solid', 'basic', 'short', 'short', 'content', 'fabric', 'basic', 'short', 'pattern', 'solid', 'occasion', 'casual', 'short', 'style', 'code', 'blue', 'fabric', 'lukewarm', 'bleach']",vitamin solid basic short short content fabric basic short pattern solid occasion casual short style code blue fabric lukewarm bleach,20,133
74,7a3f11f380a1bf85338ab3771ff81e9f,Vitamins Graphic Print Baby Girl's Basic Shorts,Baby Care,"['vitamin', 'graphic', 'print', 'basic', 'short', 'antrum', 'vitamin', 'graphic', 'print', 'basic', 'short', 'occasion', 'casual', 'pattern', 'graphic', 'print', 'short', 'basic', 'short', 'fabric', 'content', 'fabric', 'lukewarm', 'bleach', 'style', 'code', 'antrum', 'short']",vitamin graphic print basic short antrum vitamin graphic print basic short occasion casual pattern graphic print short basic short fabric content fabric lukewarm bleach style code antrum short,28,192
75,ae45b64d808a883aa35f2bf4de879cac,Vitamins Embroidered Baby Girl's Denim Shorts,Baby Care,"['vitamin', 'denim', 'short', 'occasion', 'casual', 'pattern', 'short', 'denim', 'short', 'fabric', 'pocket', 'patch', 'pocket', 'content', 'fabric', 'lukewarm', 'bleach', 'style', 'code', 'short']",vitamin denim short occasion casual pattern short denim short fabric pocket patch pocket content fabric lukewarm bleach style code short,20,136
76,1971dcd2f3058a4c87bdd7d87d4baeba,KE GIFT BOX STOR JEWELLARY Vanity Jewellery,Beauty and Personal Care,"['blue', 'wood', 'aluminium', 'drawer', 'drawer', 'compartment', 'compartment']",blue wood aluminium drawer drawer compartment compartment,7,57
77,4942e0a9c0527dc00319a39fc8f103e6,Giorgio Armani SMOOTH SILK LIP PENCIL 12,Beauty and Personal Care,"['smooth', 'silk', 'lip', 'pencil', 'glide', 'look', 'lip', 'gorgeous', 'colour', 'smooth', 'silk', 'lip', 'pencil', 'lip', 'liner', 'dual', 'shade', 'waterproof', 'lip', 'pencil']",smooth silk lip pencil glide look lip gorgeous colour smooth silk lip pencil lip liner dual shade waterproof lip pencil,20,119
78,0a8a1e9c6659361c0c2b247f8a6471d0,Jaipur Print Cotton Floral Diwan Set,Home Furnishing,"['print', 'floral', 'fast', 'colour', 'hand', 'superior', 'print', 'floral', 'nice', 'made', 'city', 'give', 'royal', 'look', 'superior', 'give', 'new', 'look', 'royal', 'made', 'royal', 'city', 'print', 'floral', 'print', 'code', 'style', 'code', 'pattern', 'floral', 'defect', 'used', 'bolster', 'cover', 'weight', 'cushion', 'cover', 'cushion', 'cover', 'sheet', 'sheet', 'fabric', 'bleach', 'content', 'cushion', 'cover', 'bolster', 'cover']",print floral fast colour hand superior print floral nice made city give royal look superior give new look royal made royal city print floral print code style code pattern floral defect used bolster cover weight cushion cover cushion cover sheet sheet fabric bleach content cushion cover bolster cover,48,300
79,320833ab08c9a94ef83520612899a85f,florence9 baby cap red checks Cap,Baby Care,"['cap', 'red', 'check', 'cap', 'red', 'check', 'cap', 'red', 'check', 'cap', 'cap', 'content', 'fabric', 'cap', 'red', 'check', 'occasion', 'casual', 'style', 'code', 'cap', 'red', 'check']",cap red check cap red check cap red check cap cap content fabric cap red check occasion casual style code cap red check,23,119
80,57578c1e6ec61a880a6f3f971f5f77b8,VarEesha Wooden Key Holder,Home Decor Festive Needs,"['wooden', 'holder', 'hand', 'made', 'iron', 'mango', 'wood', 'brown', 'wood', 'clean', 'wet', 'cloth', 'wipe', 'wooden', 'holder', 'hook', 'wood', 'iron', 'designed', 'place', 'store', 'iron', 'glass', 'back', 'protect', 'dust', 'make', 'hook', 'less', 'used', 'bigger', 'hook', 'car', 'bigger', 'used', 'wooden', 'holder', 'hook', 'wooden', 'hook', 'weight']",wooden holder hand made iron mango wood brown wood clean wet cloth wipe wooden holder hook wood iron designed place store iron glass back protect dust make hook less used bigger hook car bigger used wooden holder hook wooden hook weight,41,236
81,4e130ed339dcfe20d2c8b66892278a94,Treasure Showpiece  -  23 cm,Home Decor Festive Needs,"['height', 'blue', 'blue', 'height', 'depth', 'show']",height blue blue height depth show,6,34
82,601817defaff9d0e30e1b72f96d3975f,CHINMAY KIDS Printed Cotton Padded Mosquito Net,Baby Care,"['kid', 'mosquito', 'net', 'kid', 'name', 'weight', 'height', 'mosquito', 'net']",kid mosquito net kid name weight height mosquito net,9,52
83,3cdfd9df09f61a8fd178bafcc8dbed31,HEAVENLY Dress Baby Boy's  Combo,Baby Care,"['dress', 'regular', 'smooth', 'wear', 'dress', 'apparel', 'jersey', 'fabric', 'style', 'curved', 'side', 'fit', 'regular', 'fit', 'pattern', 'half', 'occasion', 'casual', 'content', 'fabric', 'bleach', 'cold', 'style', 'code']",dress regular smooth wear dress apparel jersey fabric style curved side fit regular fit pattern half occasion casual content fabric bleach cold style code,24,154
84,374e63028d691c380bc43b0dc60e460d,@home Glass Vase,Home Decor Festive Needs,"['glass', 'vase', 'grey', 'garden', 'decor', 'glass', 'grey', 'height', 'depth', 'vase']",glass vase grey garden decor glass grey height depth vase,10,57
85,61c0139f3d5c97f1615797dbf046cc0c,Smart Wall Guru Medium Adhesive Sticker,Home Decor Festive Needs,"['smart', 'wall', 'guru', 'medium', 'sticker', 'wall', 'decal', 'room', 'living', 'room', 'bath', 'room', 'guest', 'room', 'kitchen', 'clean', 'wall', 'decal', 'front', 'finish', 'two', 'layer', 'smart', 'wall', 'guru', 'medium', 'sticker', 'smart', 'wall', 'guru', 'give', 'pure', 'wall', 'sticker', 'wall', 'decal', 'kind', 'sticker', 'made', 'self', 'vinyl', 'plane', 'great', 'wall', 'method', 'smart', 'wall', 'guru', 'medium', 'sticker', 'content', 'sticker', 'use', 'child', 'bedroom', 'bedroom', 'scratch', 'smart', 'wall', 'guru', 'sticker', 'self', 'vinyl', 'medium', 'height']",smart wall guru medium sticker wall decal room living room bath room guest room kitchen clean wall decal front finish two layer smart wall guru medium sticker smart wall guru give pure wall sticker wall decal kind sticker made self vinyl plane great wall method smart wall guru medium sticker content sticker use child bedroom bedroom scratch smart wall guru sticker self vinyl medium height,65,391
86,0096e89cc25a8b96fb9808716406fe94,oxford Tawa 15 cm cm diameter,Kitchen Dining,"['oxford', 'tawa', 'non', 'stick', 'tawa', 'oxford', 'tawa', 'aluminium', 'non', 'stick', 'pan', 'flat', 'non', 'stick', 'oxford', 'bottom', 'tawa', 'aluminium', 'black', 'tawa']",oxford tawa non stick tawa oxford tawa aluminium non stick pan flat non stick oxford bottom tawa aluminium black tawa,20,117
87,e8ee7868b0c3d1d04b482cd4f3ec5ccc,Eureka.in GSEB Class VII,Computers,"['rich', 'audio', 'video', 'lead', 'good', 'understanding', 'understood', 'understood', 'video', 'well', 'designed', 'student', 'help', 'least', 'effort', 'eureka', 'class', 'pen', 'drive', 'premium', 'eureka', 'class', 'board', 'offer', 'high', 'content', 'help', 'help', 'solid', 'eureka', 'high', 'video', 'script', 'quiz', 'web', 'link', 'many', 'name', 'class', 'education', 'board', 'education', 'board', 'year', 'high', 'video', 'script', 'quiz', 'web', 'link', 'many', 'system', 'ram', 'space', 'system', 'window', 'window', 'window', 'graphic', 'card', 'sound', 'card', 'speaker', 'sound', 'card', 'speaker', 'per', 'second', 'hard', 'drive', 'processor', 'core', 'duo', 'processor']",rich audio video lead good understanding understood understood video well designed student help least effort eureka class pen drive premium eureka class board offer high content help help solid eureka high video script quiz web link many name class education board education board year high video script quiz web link many system ram space system window window window graphic card sound card speaker sound card speaker per second hard drive processor core duo processor,74,469
88,04f9ff160a1561e3656350f4bd6b8c50,Craft Trade Oval Wood Coaster Set,Home Furnishing,"['craft', 'trade', 'oval', 'wood', 'coaster', 'hand', 'coaster', 'coaster', 'craft', 'trade', 'oval', 'wood', 'coaster', 'brown', 'coaster', 'coaster', 'make', 'love', 'hand', 'artist', 'made', 'fine', 'wood', 'come', 'stand', 'store', 'make', 'look', 'long', 'life', 'protect', 'hand', 'craft', 'trade', 'artisan', 'craft', 'trade', 'oval', 'wood', 'coaster', 'brown', 'shape', 'oval', 'craft', 'trade', 'code', 'coaster', 'wood', 'style', 'code', 'pattern', 'self', 'wood', 'brown', 'case', 'defect', 'holder', 'weight', 'coaster', 'holder', 'height', 'coaster', 'holder', 'coaster', 'coaster', 'content', 'coaster', 'holder', 'coaster']",craft trade oval wood coaster hand coaster coaster craft trade oval wood coaster brown coaster coaster make love hand artist made fine wood come stand store make look long life protect hand craft trade artisan craft trade oval wood coaster brown shape oval craft trade code coaster wood style code pattern self wood brown case defect holder weight coaster holder height coaster holder coaster coaster content coaster holder coaster,69,431
